file_path,word,annotid,transcription
/Volumes/pn-opus/Seedlings/Subject_Files/08/08_15/Home_Visit/Coding/Audio_Annotation/08_15_sparse_code.cha,beets,0x999222,###
/Volumes/pn-opus/Seedlings/Subject_Files/08/08_15/Home_Visit/Coding/Audio_Annotation/08_15_sparse_code.cha,beets,0xa60c53,###
/Volumes/pn-opus/Seedlings/Subject_Files/08/08_15/Home_Visit/Coding/Audio_Annotation/08_15_sparse_code.cha,beets,0x713297,###
/Volumes/pn-opus/Seedlings/Subject_Files/08/08_15/Home_Visit/Coding/Audio_Annotation/08_15_sparse_code.cha,beets,0x519634,###
/Volumes/pn-opus/Seedlings/Subject_Files/08/08_15/Home_Visit/Coding/Audio_Annotation/08_15_sparse_code.cha,beets,0x341f9a,###
/Volumes/pn-opus/Seedlings/Subject_Files/08/08_15/Home_Visit/Coding/Audio_Annotation/08_15_sparse_code.cha,beets,0x6d1441,###
/Volumes/pn-opus/Seedlings/Subject_Files/08/08_15/Home_Visit/Coding/Audio_Annotation/08_15_sparse_code.cha,beets,0xdf136e,###
/Volumes/pn-opus/Seedlings/Subject_Files/08/08_15/Home_Visit/Coding/Audio_Annotation/08_15_sparse_code.cha,beets+beets,0xf43f9b,###
/Volumes/pn-opus/Seedlings/Subject_Files/08/08_15/Home_Visit/Coding/Audio_Annotation/08_15_sparse_code.cha,beet,0x99f9a0,###
/Volumes/pn-opus/Seedlings/Subject_Files/08/08_15/Home_Visit/Coding/Audio_Annotation/08_15_sparse_code.cha,beet,0x25bbad,###
/Volumes/pn-opus/Seedlings/Subject_Files/08/08_15/Home_Visit/Coding/Audio_Annotation/08_15_sparse_code.cha,beet,0x970a8d,###
/Volumes/pn-opus/Seedlings/Subject_Files/08/08_15/Home_Visit/Coding/Audio_Annotation/08_15_sparse_code.cha,beet+beet,0xef6669,###
/Volumes/pn-opus/Seedlings/Subject_Files/08/08_15/Home_Visit/Coding/Audio_Annotation/08_15_sparse_code.cha,milk,0x20f195,###
/Volumes/pn-opus/Seedlings/Subject_Files/08/08_15/Home_Visit/Coding/Audio_Annotation/08_15_sparse_code.cha,phone,0xde0810,###
/Volumes/pn-opus/Seedlings/Subject_Files/08/08_15/Home_Visit/Coding/Audio_Annotation/08_15_sparse_code.cha,water,0x1bc166,###
/Volumes/pn-opus/Seedlings/Subject_Files/08/08_15/Home_Visit/Coding/Audio_Annotation/08_15_sparse_code.cha,bottle,0x1a3484,###
/Volumes/pn-opus/Seedlings/Subject_Files/08/08_15/Home_Visit/Coding/Audio_Annotation/08_15_sparse_code.cha,teeth,0x73b90e,###
/Volumes/pn-opus/Seedlings/Subject_Files/08/08_15/Home_Visit/Coding/Audio_Annotation/08_15_sparse_code.cha,teeth,0xea1791,###
/Volumes/pn-opus/Seedlings/Subject_Files/08/08_15/Home_Visit/Coding/Audio_Annotation/08_15_sparse_code.cha,belly+button,0x2c04ed,###
/Volumes/pn-opus/Seedlings/Subject_Files/08/08_15/Home_Visit/Coding/Audio_Annotation/08_15_sparse_code.cha,belly+button,0xa8815d,###
/Volumes/pn-opus/Seedlings/Subject_Files/08/08_15/Home_Visit/Coding/Audio_Annotation/08_15_sparse_code.cha,belly+button,0x21fc9e,###
/Volumes/pn-opus/Seedlings/Subject_Files/08/08_16/Home_Visit/Coding/Audio_Annotation/08_16_sparse_code.cha,bar,0x942012,###
/Volumes/pn-opus/Seedlings/Subject_Files/08/08_16/Home_Visit/Coding/Audio_Annotation/08_16_sparse_code.cha,apple,0x406a24,###
/Volumes/pn-opus/Seedlings/Subject_Files/08/08_16/Home_Visit/Coding/Audio_Annotation/08_16_sparse_code.cha,water,0x8e2021,###
/Volumes/pn-opus/Seedlings/Subject_Files/08/08_16/Home_Visit/Coding/Audio_Annotation/08_16_sparse_code.cha,apple,0x6743e9,###
/Volumes/pn-opus/Seedlings/Subject_Files/08/08_16/Home_Visit/Coding/Audio_Annotation/08_16_sparse_code.cha,vest,0xbd1e4b,###
/Volumes/pn-opus/Seedlings/Subject_Files/08/08_16/Home_Visit/Coding/Audio_Annotation/08_16_sparse_code.cha,comb,0x4e6b3f,###
/Volumes/pn-opus/Seedlings/Subject_Files/08/08_17/Home_Visit/Coding/Audio_Annotation/08_17_sparse_code.cha,toe,0xb25c5a,###
/Volumes/pn-opus/Seedlings/Subject_Files/08/08_17/Home_Visit/Coding/Audio_Annotation/08_17_sparse_code.cha,booties,0x48df36,###
/Volumes/pn-opus/Seedlings/Subject_Files/08/08_17/Home_Visit/Coding/Audio_Annotation/08_17_sparse_code.cha,booties,0x498d6f,###
/Volumes/pn-opus/Seedlings/Subject_Files/08/08_17/Home_Visit/Coding/Audio_Annotation/08_17_sparse_code.cha,booties,0x1bd462,###
/Volumes/pn-opus/Seedlings/Subject_Files/08/08_17/Home_Visit/Coding/Audio_Annotation/08_17_sparse_code.cha,booties,0x9623a8,###
/Volumes/pn-opus/Seedlings/Subject_Files/08/08_17/Home_Visit/Coding/Audio_Annotation/08_17_sparse_code.cha,booties,0xd49036,###
/Volumes/pn-opus/Seedlings/Subject_Files/08/08_17/Home_Visit/Coding/Audio_Annotation/08_17_sparse_code.cha,booties,0x986565,###
/Volumes/pn-opus/Seedlings/Subject_Files/08/08_17/Home_Visit/Coding/Audio_Annotation/08_17_sparse_code.cha,booties,0xc400de,###
/Volumes/pn-opus/Seedlings/Subject_Files/08/08_17/Home_Visit/Coding/Audio_Annotation/08_17_sparse_code.cha,booties,0x74a6b1,###
/Volumes/pn-opus/Seedlings/Subject_Files/09/09_17/Home_Visit/Coding/Audio_Annotation/09_17_sparse_code.cha,m,0x07f8cc,###
/Volumes/pn-opus/Seedlings/Subject_Files/09/09_17/Home_Visit/Coding/Audio_Annotation/09_17_sparse_code.cha,m,0x01a3da,###
/Volumes/pn-opus/Seedlings/Subject_Files/09/09_17/Home_Visit/Coding/Audio_Annotation/09_17_sparse_code.cha,ball,0xe3751c,###
/Volumes/pn-opus/Seedlings/Subject_Files/09/09_17/Home_Visit/Coding/Audio_Annotation/09_17_sparse_code.cha,m,0x25ddd9,###
/Volumes/pn-opus/Seedlings/Subject_Files/09/09_17/Home_Visit/Coding/Audio_Annotation/09_17_sparse_code.cha,m,0xbd0e0c,###
/Volumes/pn-opus/Seedlings/Subject_Files/09/09_17/Home_Visit/Coding/Audio_Annotation/09_17_sparse_code.cha,egg,0xc8e43c,###
/Volumes/pn-opus/Seedlings/Subject_Files/09/09_17/Home_Visit/Coding/Audio_Annotation/09_17_sparse_code.cha,egg,0xfecda1,###
/Volumes/pn-opus/Seedlings/Subject_Files/10/10_12/Home_Visit/Coding/Audio_Annotation/10_12_sparse_code.cha,dog,0x81873c,###
/Volumes/pn-opus/Seedlings/Subject_Files/10/10_15/Home_Visit/Coding/Audio_Annotation/10_15_sparse_code.cha,book,0x1f3662,###
/Volumes/pn-opus/Seedlings/Subject_Files/10/10_15/Home_Visit/Coding/Audio_Annotation/10_15_sparse_code.cha,ball,0x796bca,###
/Volumes/pn-opus/Seedlings/Subject_Files/10/10_15/Home_Visit/Coding/Audio_Annotation/10_15_sparse_code.cha,ball,0xd1b3a4,###
/Volumes/pn-opus/Seedlings/Subject_Files/10/10_15/Home_Visit/Coding/Audio_Annotation/10_15_sparse_code.cha,ball,0xe87f27,###
/Volumes/pn-opus/Seedlings/Subject_Files/10/10_15/Home_Visit/Coding/Audio_Annotation/10_15_sparse_code.cha,ball,0xaf6836,###
/Volumes/pn-opus/Seedlings/Subject_Files/10/10_15/Home_Visit/Coding/Audio_Annotation/10_15_sparse_code.cha,ball,0xd1d7d0,###
/Volumes/pn-opus/Seedlings/Subject_Files/10/10_15/Home_Visit/Coding/Audio_Annotation/10_15_sparse_code.cha,ball,0x35dcf3,###
/Volumes/pn-opus/Seedlings/Subject_Files/10/10_15/Home_Visit/Coding/Audio_Annotation/10_15_sparse_code.cha,ball,0x8658be,###
/Volumes/pn-opus/Seedlings/Subject_Files/10/10_15/Home_Visit/Coding/Audio_Annotation/10_15_sparse_code.cha,ball,0x1f8b85,###
/Volumes/pn-opus/Seedlings/Subject_Files/10/10_15/Home_Visit/Coding/Audio_Annotation/10_15_sparse_code.cha,ball,0x834db6,###
/Volumes/pn-opus/Seedlings/Subject_Files/10/10_15/Home_Visit/Coding/Audio_Annotation/10_15_sparse_code.cha,ball,0x11e811,###
/Volumes/pn-opus/Seedlings/Subject_Files/10/10_15/Home_Visit/Coding/Audio_Annotation/10_15_sparse_code.cha,ball,0xa81879,###
/Volumes/pn-opus/Seedlings/Subject_Files/10/10_15/Home_Visit/Coding/Audio_Annotation/10_15_sparse_code.cha,ball,0x87eb9f,###
/Volumes/pn-opus/Seedlings/Subject_Files/10/10_15/Home_Visit/Coding/Audio_Annotation/10_15_sparse_code.cha,ball,0xe5ae17,###
/Volumes/pn-opus/Seedlings/Subject_Files/10/10_16/Home_Visit/Coding/Audio_Annotation/10_16_sparse_code.cha,water,0xb4d45a,###
/Volumes/pn-opus/Seedlings/Subject_Files/10/10_16/Home_Visit/Coding/Audio_Annotation/10_16_sparse_code.cha,water,0xf4aff3,###
/Volumes/pn-opus/Seedlings/Subject_Files/10/10_16/Home_Visit/Coding/Audio_Annotation/10_16_sparse_code.cha,water,0x6213ec,###
/Volumes/pn-opus/Seedlings/Subject_Files/10/10_16/Home_Visit/Coding/Audio_Annotation/10_16_sparse_code.cha,water,0x12580f,###
/Volumes/pn-opus/Seedlings/Subject_Files/10/10_16/Home_Visit/Coding/Audio_Annotation/10_16_sparse_code.cha,diaper,0xfbb26a,###
/Volumes/pn-opus/Seedlings/Subject_Files/10/10_16/Home_Visit/Coding/Audio_Annotation/10_16_sparse_code.cha,water,0x0a0785,###
/Volumes/pn-opus/Seedlings/Subject_Files/10/10_17/Home_Visit/Coding/Audio_Annotation/10_17_sparse_code.cha,bubbles,0x5edfee,###
/Volumes/pn-opus/Seedlings/Subject_Files/11/11_12/Home_Visit/Coding/Audio_Annotation/11_12_sparse_code.cha,kitty,0x2a3f6b,###
/Volumes/pn-opus/Seedlings/Subject_Files/11/11_12/Home_Visit/Coding/Audio_Annotation/11_12_sparse_code.cha,kitty,0x135529,###
/Volumes/pn-opus/Seedlings/Subject_Files/11/11_12/Home_Visit/Coding/Audio_Annotation/11_12_sparse_code.cha,pillow,0x28a361,###
/Volumes/pn-opus/Seedlings/Subject_Files/11/11_12/Home_Visit/Coding/Audio_Annotation/11_12_sparse_code.cha,kitty,0x0fe7d5,###
/Volumes/pn-opus/Seedlings/Subject_Files/11/11_13/Home_Visit/Coding/Audio_Annotation/11_13_sparse_code.cha,kitty,0x79dcbf,###
/Volumes/pn-opus/Seedlings/Subject_Files/11/11_13/Home_Visit/Coding/Audio_Annotation/11_13_sparse_code.cha,baby,0x1f15c7,###
/Volumes/pn-opus/Seedlings/Subject_Files/11/11_13/Home_Visit/Coding/Audio_Annotation/11_13_sparse_code.cha,bear,0x5182f1,###
/Volumes/pn-opus/Seedlings/Subject_Files/11/11_15/Home_Visit/Coding/Audio_Annotation/11_15_sparse_code.cha,baby,0x313292,###
/Volumes/pn-opus/Seedlings/Subject_Files/12/12_11/Home_Visit/Coding/Audio_Annotation/12_11_sparse_code.cha,dog,0x648979,###
/Volumes/pn-opus/Seedlings/Subject_Files/12/12_11/Home_Visit/Coding/Audio_Annotation/12_11_sparse_code.cha,dog,0x2c1c60,###
/Volumes/pn-opus/Seedlings/Subject_Files/12/12_11/Home_Visit/Coding/Audio_Annotation/12_11_sparse_code.cha,dog,0x0d7ded,###
/Volumes/pn-opus/Seedlings/Subject_Files/12/12_11/Home_Visit/Coding/Audio_Annotation/12_11_sparse_code.cha,dog,0xc13baa,###
/Volumes/pn-opus/Seedlings/Subject_Files/12/12_11/Home_Visit/Coding/Audio_Annotation/12_11_sparse_code.cha,doggy,0x0d06bf,###
/Volumes/pn-opus/Seedlings/Subject_Files/12/12_11/Home_Visit/Coding/Audio_Annotation/12_11_sparse_code.cha,doggy,0x0005f3,###
/Volumes/pn-opus/Seedlings/Subject_Files/12/12_11/Home_Visit/Coding/Audio_Annotation/12_11_sparse_code.cha,doggy,0xb1785d,###
/Volumes/pn-opus/Seedlings/Subject_Files/12/12_11/Home_Visit/Coding/Audio_Annotation/12_11_sparse_code.cha,doggy,0x75d848,###
/Volumes/pn-opus/Seedlings/Subject_Files/12/12_11/Home_Visit/Coding/Audio_Annotation/12_11_sparse_code.cha,dog+dog,0xb9fde8,###
/Volumes/pn-opus/Seedlings/Subject_Files/12/12_11/Home_Visit/Coding/Audio_Annotation/12_11_sparse_code.cha,dog+dog,0x96c6aa,###
/Volumes/pn-opus/Seedlings/Subject_Files/12/12_11/Home_Visit/Coding/Audio_Annotation/12_11_sparse_code.cha,doggy,0xa65ecd,###
/Volumes/pn-opus/Seedlings/Subject_Files/12/12_11/Home_Visit/Coding/Audio_Annotation/12_11_sparse_code.cha,doggy,0xc09003,###
/Volumes/pn-opus/Seedlings/Subject_Files/12/12_11/Home_Visit/Coding/Audio_Annotation/12_11_sparse_code.cha,dog,0x247ea1,###
/Volumes/pn-opus/Seedlings/Subject_Files/12/12_11/Home_Visit/Coding/Audio_Annotation/12_11_sparse_code.cha,dog,0x5caed3,###
/Volumes/pn-opus/Seedlings/Subject_Files/12/12_11/Home_Visit/Coding/Audio_Annotation/12_11_sparse_code.cha,dog,0x95717b,###
/Volumes/pn-opus/Seedlings/Subject_Files/12/12_13/Home_Visit/Coding/Audio_Annotation/12_13_sparse_code.cha,swing,0x7b4992,###
/Volumes/pn-opus/Seedlings/Subject_Files/12/12_13/Home_Visit/Coding/Audio_Annotation/12_13_sparse_code.cha,baba,0x013280,###
/Volumes/pn-opus/Seedlings/Subject_Files/12/12_13/Home_Visit/Coding/Audio_Annotation/12_13_sparse_code.cha,doggy,0x220f96,###
/Volumes/pn-opus/Seedlings/Subject_Files/12/12_15/Home_Visit/Coding/Audio_Annotation/12_15_sparse_code.cha,ba,0x0b66ef,###
/Volumes/pn-opus/Seedlings/Subject_Files/12/12_15/Home_Visit/Coding/Audio_Annotation/12_15_sparse_code.cha,teeth,0xba3f97,###
/Volumes/pn-opus/Seedlings/Subject_Files/12/12_16/Home_Visit/Coding/Audio_Annotation/12_16_sparse_code.cha,rhino,0x843d1a,###
/Volumes/pn-opus/Seedlings/Subject_Files/12/12_17/Home_Visit/Coding/Audio_Annotation/12_17_sparse_code.cha,Momo,0x75b321,###
/Volumes/pn-opus/Seedlings/Subject_Files/12/12_17/Home_Visit/Coding/Audio_Annotation/12_17_sparse_code.cha,baby,0x0b0e0c,###
/Volumes/pn-opus/Seedlings/Subject_Files/12/12_17/Home_Visit/Coding/Audio_Annotation/12_17_sparse_code.cha,Momo,0xf6f618,###
/Volumes/pn-opus/Seedlings/Subject_Files/12/12_17/Home_Visit/Coding/Audio_Annotation/12_17_sparse_code.cha,train,0x477a73,###
/Volumes/pn-opus/Seedlings/Subject_Files/12/12_17/Home_Visit/Coding/Audio_Annotation/12_17_sparse_code.cha,Momo,0x8fffb3,###
/Volumes/pn-opus/Seedlings/Subject_Files/12/12_17/Home_Visit/Coding/Audio_Annotation/12_17_sparse_code.cha,ball,0x2a6f76,###
/Volumes/pn-opus/Seedlings/Subject_Files/12/12_17/Home_Visit/Coding/Audio_Annotation/12_17_sparse_code.cha,doggy,0x7948a1,###
/Volumes/pn-opus/Seedlings/Subject_Files/12/12_17/Home_Visit/Coding/Audio_Annotation/12_17_sparse_code.cha,doggy,0x1ed14b,###
/Volumes/pn-opus/Seedlings/Subject_Files/13/13_13/Home_Visit/Coding/Audio_Annotation/13_13_sparse_code.cha,ba,0xa0a744,###
/Volumes/pn-opus/Seedlings/Subject_Files/13/13_13/Home_Visit/Coding/Audio_Annotation/13_13_sparse_code.cha,ba,0xa92731,###
/Volumes/pn-opus/Seedlings/Subject_Files/13/13_14/Home_Visit/Coding/Audio_Annotation/13_14_sparse_code.cha,ball,0xf473bd,###
/Volumes/pn-opus/Seedlings/Subject_Files/13/13_15/Home_Visit/Coding/Audio_Annotation/13_15_sparse_code.cha,ball,0x3795fd,###
/Volumes/pn-opus/Seedlings/Subject_Files/13/13_15/Home_Visit/Coding/Audio_Annotation/13_15_sparse_code.cha,ball,0x7c2379,###
/Volumes/pn-opus/Seedlings/Subject_Files/13/13_15/Home_Visit/Coding/Audio_Annotation/13_15_sparse_code.cha,ball,0x99bba0,###
/Volumes/pn-opus/Seedlings/Subject_Files/13/13_15/Home_Visit/Coding/Audio_Annotation/13_15_sparse_code.cha,ball,0xa08523,###
/Volumes/pn-opus/Seedlings/Subject_Files/14/14_16/Home_Visit/Coding/Audio_Annotation/14_16_sparse_code.cha,puke,0x1eca64,###
/Volumes/pn-opus/Seedlings/Subject_Files/14/14_16/Home_Visit/Coding/Audio_Annotation/14_16_sparse_code.cha,puke,0x05c028,###
/Volumes/pn-opus/Seedlings/Subject_Files/14/14_17/Home_Visit/Coding/Audio_Annotation/14_17_sparse_code.cha,booger,0x53bd96,###
/Volumes/pn-opus/Seedlings/Subject_Files/14/14_17/Home_Visit/Coding/Audio_Annotation/14_17_sparse_code.cha,booger,0xc75ff6,###
/Volumes/pn-opus/Seedlings/Subject_Files/14/14_17/Home_Visit/Coding/Audio_Annotation/14_17_sparse_code.cha,booger,0x787f4e,###
/Volumes/pn-opus/Seedlings/Subject_Files/14/14_17/Home_Visit/Coding/Audio_Annotation/14_17_sparse_code.cha,booger,0x9a3440,###
/Volumes/pn-opus/Seedlings/Subject_Files/14/14_17/Home_Visit/Coding/Audio_Annotation/14_17_sparse_code.cha,boogie,0x858237,###
/Volumes/pn-opus/Seedlings/Subject_Files/14/14_17/Home_Visit/Coding/Audio_Annotation/14_17_sparse_code.cha,boots,0xfc1e7e,###
/Volumes/pn-opus/Seedlings/Subject_Files/14/14_17/Home_Visit/Coding/Audio_Annotation/14_17_sparse_code.cha,boots,0x1321d3,###
/Volumes/pn-opus/Seedlings/Subject_Files/14/14_17/Home_Visit/Coding/Audio_Annotation/14_17_sparse_code.cha,boots,0x1d9d61,###
/Volumes/pn-opus/Seedlings/Subject_Files/14/14_17/Home_Visit/Coding/Audio_Annotation/14_17_sparse_code.cha,shoes,0x0fa27a,###
/Volumes/pn-opus/Seedlings/Subject_Files/14/14_17/Home_Visit/Coding/Audio_Annotation/14_17_sparse_code.cha,shoes,0x0196cc,###
/Volumes/pn-opus/Seedlings/Subject_Files/15/15_12/Home_Visit/Coding/Audio_Annotation/15_12_sparse_code.cha,cheese,0x63cfe8,###
/Volumes/pn-opus/Seedlings/Subject_Files/15/15_12/Home_Visit/Coding/Audio_Annotation/15_12_sparse_code.cha,cheese,0x3c0dd2,###
/Volumes/pn-opus/Seedlings/Subject_Files/15/15_12/Home_Visit/Coding/Audio_Annotation/15_12_sparse_code.cha,cheese,0x9940f8,###
/Volumes/pn-opus/Seedlings/Subject_Files/15/15_12/Home_Visit/Coding/Audio_Annotation/15_12_sparse_code.cha,cheese,0xa08317,###
/Volumes/pn-opus/Seedlings/Subject_Files/15/15_15/Home_Visit/Coding/Audio_Annotation/15_15_sparse_code.cha,balloon,0xac8b5d,###
/Volumes/pn-opus/Seedlings/Subject_Files/15/15_15/Home_Visit/Coding/Audio_Annotation/15_15_sparse_code.cha,balloon,0x7b6f68,###
/Volumes/pn-opus/Seedlings/Subject_Files/15/15_15/Home_Visit/Coding/Audio_Annotation/15_15_sparse_code.cha,balloon,0xf08ae5,###
/Volumes/pn-opus/Seedlings/Subject_Files/15/15_15/Home_Visit/Coding/Audio_Annotation/15_15_sparse_code.cha,balloon,0x7f1622,###
/Volumes/pn-opus/Seedlings/Subject_Files/15/15_15/Home_Visit/Coding/Audio_Annotation/15_15_sparse_code.cha,balloon,0x5da1ba,###
/Volumes/pn-opus/Seedlings/Subject_Files/15/15_15/Home_Visit/Coding/Audio_Annotation/15_15_sparse_code.cha,balloon,0x6b05e5,###
/Volumes/pn-opus/Seedlings/Subject_Files/15/15_15/Home_Visit/Coding/Audio_Annotation/15_15_sparse_code.cha,balloon,0x75e0c6,###
/Volumes/pn-opus/Seedlings/Subject_Files/15/15_15/Home_Visit/Coding/Audio_Annotation/15_15_sparse_code.cha,balloon,0x32c48a,###
/Volumes/pn-opus/Seedlings/Subject_Files/15/15_15/Home_Visit/Coding/Audio_Annotation/15_15_sparse_code.cha,balloon,0x00b49c,###
/Volumes/pn-opus/Seedlings/Subject_Files/15/15_15/Home_Visit/Coding/Audio_Annotation/15_15_sparse_code.cha,balloon,0x3500d5,###
/Volumes/pn-opus/Seedlings/Subject_Files/15/15_15/Home_Visit/Coding/Audio_Annotation/15_15_sparse_code.cha,water,0xbb17ef,###
/Volumes/pn-opus/Seedlings/Subject_Files/15/15_15/Home_Visit/Coding/Audio_Annotation/15_15_sparse_code.cha,water,0x398aff,###
/Volumes/pn-opus/Seedlings/Subject_Files/15/15_15/Home_Visit/Coding/Audio_Annotation/15_15_sparse_code.cha,water,0x320123,###
/Volumes/pn-opus/Seedlings/Subject_Files/15/15_15/Home_Visit/Coding/Audio_Annotation/15_15_sparse_code.cha,water,0xe377e5,###
/Volumes/pn-opus/Seedlings/Subject_Files/15/15_15/Home_Visit/Coding/Audio_Annotation/15_15_sparse_code.cha,water,0x77e128,###
/Volumes/pn-opus/Seedlings/Subject_Files/15/15_15/Home_Visit/Coding/Audio_Annotation/15_15_sparse_code.cha,water,0xec1001,###
/Volumes/pn-opus/Seedlings/Subject_Files/15/15_15/Home_Visit/Coding/Audio_Annotation/15_15_sparse_code.cha,water,0x584ead,###
/Volumes/pn-opus/Seedlings/Subject_Files/15/15_15/Home_Visit/Coding/Audio_Annotation/15_15_sparse_code.cha,water,0x752866,###
/Volumes/pn-opus/Seedlings/Subject_Files/15/15_15/Home_Visit/Coding/Audio_Annotation/15_15_sparse_code.cha,water,0x4eef6d,###
/Volumes/pn-opus/Seedlings/Subject_Files/15/15_16/Home_Visit/Coding/Audio_Annotation/15_16_sparse_code.cha,ball,0x85abfe,###
/Volumes/pn-opus/Seedlings/Subject_Files/16/16_13/Home_Visit/Coding/Audio_Annotation/16_13_sparse_code.cha,Brown+bear,0xe0e87f,###
/Volumes/pn-opus/Seedlings/Subject_Files/16/16_13/Home_Visit/Coding/Audio_Annotation/16_13_sparse_code.cha,Brown+bear,0xa96eae,###
/Volumes/pn-opus/Seedlings/Subject_Files/16/16_13/Home_Visit/Coding/Audio_Annotation/16_13_sparse_code.cha,brown+bear,0x2e023f,###
/Volumes/pn-opus/Seedlings/Subject_Files/16/16_13/Home_Visit/Coding/Audio_Annotation/16_13_sparse_code.cha,brown+bear,0x66ee20,###
/Volumes/pn-opus/Seedlings/Subject_Files/16/16_15/Home_Visit/Coding/Audio_Annotation/16_15_sparse_code.cha,car+car,0x1a633a,###
/Volumes/pn-opus/Seedlings/Subject_Files/16/16_15/Home_Visit/Coding/Audio_Annotation/16_15_sparse_code.cha,car+car,0x62013f,###
/Volumes/pn-opus/Seedlings/Subject_Files/16/16_15/Home_Visit/Coding/Audio_Annotation/16_15_sparse_code.cha,car+car,0xa52c00,###
/Volumes/pn-opus/Seedlings/Subject_Files/16/16_15/Home_Visit/Coding/Audio_Annotation/16_15_sparse_code.cha,car+car,0x8894e7,###
/Volumes/pn-opus/Seedlings/Subject_Files/16/16_15/Home_Visit/Coding/Audio_Annotation/16_15_sparse_code.cha,car+car,0xaea5ac,###
/Volumes/pn-opus/Seedlings/Subject_Files/16/16_15/Home_Visit/Coding/Audio_Annotation/16_15_sparse_code.cha,car+car,0xe88320,###
/Volumes/pn-opus/Seedlings/Subject_Files/16/16_15/Home_Visit/Coding/Audio_Annotation/16_15_sparse_code.cha,car+car,0xbafa26,###
/Volumes/pn-opus/Seedlings/Subject_Files/16/16_15/Home_Visit/Coding/Audio_Annotation/16_15_sparse_code.cha,car+car,0xf3510f,###
/Volumes/pn-opus/Seedlings/Subject_Files/16/16_15/Home_Visit/Coding/Audio_Annotation/16_15_sparse_code.cha,car+car,0x92da28,###
/Volumes/pn-opus/Seedlings/Subject_Files/16/16_16/Home_Visit/Coding/Audio_Annotation/16_16_sparse_code.cha,car+car,0xf5cb70,###
/Volumes/pn-opus/Seedlings/Subject_Files/16/16_16/Home_Visit/Coding/Audio_Annotation/16_16_sparse_code.cha,car+car,0x173750,###
/Volumes/pn-opus/Seedlings/Subject_Files/16/16_16/Home_Visit/Coding/Audio_Annotation/16_16_sparse_code.cha,car+car,0x5c460f,###
/Volumes/pn-opus/Seedlings/Subject_Files/16/16_16/Home_Visit/Coding/Audio_Annotation/16_16_sparse_code.cha,car+car,0x37bc7b,###
/Volumes/pn-opus/Seedlings/Subject_Files/16/16_17/Home_Visit/Coding/Audio_Annotation/16_17_sparse_code.cha,baba,0x418dfc,###
/Volumes/pn-opus/Seedlings/Subject_Files/16/16_17/Home_Visit/Coding/Audio_Annotation/16_17_sparse_code.cha,Doc,0x3c303e,###
/Volumes/pn-opus/Seedlings/Subject_Files/16/16_17/Home_Visit/Coding/Audio_Annotation/16_17_sparse_code.cha,car,0xe62c0b,###
/Volumes/pn-opus/Seedlings/Subject_Files/16/16_17/Home_Visit/Coding/Audio_Annotation/16_17_sparse_code.cha,car+car,0xacfdd9,###
/Volumes/pn-opus/Seedlings/Subject_Files/16/16_17/Home_Visit/Coding/Audio_Annotation/16_17_sparse_code.cha,car+car,0xf803a6,###
/Volumes/pn-opus/Seedlings/Subject_Files/16/16_17/Home_Visit/Coding/Audio_Annotation/16_17_sparse_code.cha,car+car,0xd19dbe,###
/Volumes/pn-opus/Seedlings/Subject_Files/16/16_17/Home_Visit/Coding/Audio_Annotation/16_17_sparse_code.cha,car+car,0x6e1f2d,###
/Volumes/pn-opus/Seedlings/Subject_Files/16/16_17/Home_Visit/Coding/Audio_Annotation/16_17_sparse_code.cha,car+car,0x7c6d82,###
/Volumes/pn-opus/Seedlings/Subject_Files/16/16_17/Home_Visit/Coding/Audio_Annotation/16_17_sparse_code.cha,car+car,0x8220d7,###
/Volumes/pn-opus/Seedlings/Subject_Files/16/16_17/Home_Visit/Coding/Audio_Annotation/16_17_sparse_code.cha,car+car,0x40d63f,###
/Volumes/pn-opus/Seedlings/Subject_Files/16/16_17/Home_Visit/Coding/Audio_Annotation/16_17_sparse_code.cha,car+car,0xd9ef92,###
/Volumes/pn-opus/Seedlings/Subject_Files/16/16_17/Home_Visit/Coding/Audio_Annotation/16_17_sparse_code.cha,car,0xed92b6,###
/Volumes/pn-opus/Seedlings/Subject_Files/16/16_17/Home_Visit/Coding/Audio_Annotation/16_17_sparse_code.cha,car+car,0xa7d789,###
/Volumes/pn-opus/Seedlings/Subject_Files/16/16_17/Home_Visit/Coding/Audio_Annotation/16_17_sparse_code.cha,car+car,0x9355df,###
/Volumes/pn-opus/Seedlings/Subject_Files/16/16_17/Home_Visit/Coding/Audio_Annotation/16_17_sparse_code.cha,car+car,0x15df22,###
/Volumes/pn-opus/Seedlings/Subject_Files/16/16_17/Home_Visit/Coding/Audio_Annotation/16_17_sparse_code.cha,car+car,0x322d82,###
/Volumes/pn-opus/Seedlings/Subject_Files/16/16_17/Home_Visit/Coding/Audio_Annotation/16_17_sparse_code.cha,car+car,0xec07fb,###
/Volumes/pn-opus/Seedlings/Subject_Files/16/16_17/Home_Visit/Coding/Audio_Annotation/16_17_sparse_code.cha,car+car,0x30ded8,###
/Volumes/pn-opus/Seedlings/Subject_Files/16/16_17/Home_Visit/Coding/Audio_Annotation/16_17_sparse_code.cha,car,0xefeab2,###
/Volumes/pn-opus/Seedlings/Subject_Files/16/16_17/Home_Visit/Coding/Audio_Annotation/16_17_sparse_code.cha,car,0x010c87,###
